F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
3758.61,1686.2,-227.7,41.61,-18883.84,Rest,1548.23,1737.44,-67.62,Medium,24.27,-8574.28,-67.26,2402.54,-24.01,-2158.87,21,3.98,-14626.95,-148.19,12,-1308.42,13.06,9091.75,1195.94,381.78,10.3,-335.3,463.35,2.68,981.12,353.58,-131.01,98.42,-208.8,58.8,-149.76
4050.66,641.25,-301.9,20.37,-15571.8,Europe,2158.48,1600.24,-57.58,Low,18.74,-35164.6,-60.84,1510.4,-62.26,-680.09,6,17.32,13667.16,-168.15,9,-632.4,16.46,-958.36,1572.88,329,-0.44,-165.06,569.7,-4.3,724.38,289.98,-64.65,63.72,-271.65,43.86,2729.79
4639.23,1079.8,-212.64,1.5,-24394.48,UK,2812.79,946.1,-49.4,Very low,18.15,-13851.68,-61.68,1502.5,-13.46,-9234.07,15,4.36,16670.7,-142.29,6,-1038.54,19.95,2774.5,1387.12,519.1,12.42,-350.58,629.13,4.55,858.72,233.6,-177.99,98.78,-243.15,51.99,597.77
5055.9,1104.56,-234.32,4.23,-21100.52,Europe,1704.21,1709.4,-48.22,Medium,22.93,-15896.82,-57.84,2485.7,-61.05,-5646.52,12,2.08,141.9,-132.64,9,-93.48,16.29,8715.06,1801.5,378.82,5.96,-370.34,584.46,2.22,1139.96,211.02,-111.48,78.05,-188.97,22.95,-778.42
3818.94,1157.72,-260.03,0.69,-9811.98,USA,1701.34,2679.54,-31.22,High,23.07,-10048.34,-61.5,1810.42,-153.19,-4371.32,21,9,1161.03,-135.7,15,-235.98,24.83,-661.23,1659.06,379.56,7.6,-383.22,738.03,-1.32,621.08,209.46,-109.44,106.8,-142.89,48.6,38.3
4665.63,715.46,-180.03,48.87,-13753.06,Europe,2302.53,1634.98,-52.84,Medium,20.36,-22909.38,-69.72,1948.08,-60.97,-7510.92,6,8.64,16914.15,-156.67,6,-1620.66,28.62,1272.9,2306.88,471.1,9.06,-316.6,492.66,4.09,584.3,253.24,-107.52,83.35,-234.36,54.54,2783.21
3985.68,624.27,-243.2,16.83,-33069.2,UK,1921.64,2278.66,-50.48,Medium,19.55,-21769.42,-60.93,2153.96,-61.39,-49.14,12,5.74,1631.28,-124.44,15,559.35,15.59,3029.73,1418.26,396.92,6.68,-393.88,593.4,3.79,1291.68,183.52,-209.4,75.4,-228.48,11.73,910.77
3921.45,673.58,-284.53,1851.3,-8652.68,Europe,1989.21,535.62,-47.5,Very low,30.98,-23442.18,-60.75,1653.62,-30.03,-5875.15,6,7.18,-15110.58,-163.94,3,1098.24,14.29,10642.05,2057.98,382.54,6.72,-353.8,861.39,2.24,1386.36,209.2,-86.25,102.78,-212.37,61.5,-1347.58
2882.04,885.11,-227.71,263.25,-10909,USA,1493.61,1188.02,-59.1,Very low,18.01,-26567.66,-61.74,1794.16,-74.72,-5248.29,3,7.66,4980.6,-69.65,9,-1047.09,20.51,7380.89,684.74,413.44,-2.44,-336.82,572.22,5.95,-47.16,380.82,-259.47,68.42,-150.48,44.01,3771.68
5327.28,708.05,-233.42,0.81,-17491.32,UK,2140.58,1698.56,-69.92,High,21.2,-19082.3,-55.74,1661.88,-56.03,-13427.77,18,7.86,571.2,-115.14,6,-1351.08,16.35,6651.73,1939.6,270.36,6.74,-658.64,554.01,0.63,148.22,274.4,-252.99,27.83,-372.6,33.6,606.25
3625.59,612.45,-229.42,30.12,-8612.84,Europe,1985.99,1614.46,-49.36,Very high,20.39,-25366.3,-29.58,446.28,-32.46,-7671.43,15,7.26,-5614.38,-113.9,12,-798.78,19.13,926.47,1841.28,317.32,9.88,-441.5,516.72,6.16,-85.32,179.22,-75.18,115.71,-248.52,33.81,2839.52
4146.75,485.24,-292.76,0.45,-6288.24,UK,1418.44,2133.06,-35.38,Medium,17.81,-30965.4,-59.43,2254.6,-79.03,-6722.63,12,12.1,14945.67,-150.19,9,15.96,23.75,6937.9,1493.16,474.66,12.36,-299.7,671.58,4.39,-207.52,146.74,-128.34,74.56,-286.89,64.92,1487.59
4558.92,1239.97,-255.52,22.74,-20020.16,UK,2361.36,2131.26,-50.28,Low,18.35,-22301.64,-58.98,2384.52,-29.47,-12210.43,12,9.52,5030.82,-140.56,18,-1895.25,14.79,6856.31,-277.24,467.32,1.3,-404.28,679.17,-3.03,1184.82,274.22,-138.57,85.79,-226.56,53.28,396.31
5508.84,1003.14,-237.24,145.56,-7015.72,UK,1935.12,2012.2,-47.56,Medium,23.11,-15324.32,-59.61,1975.56,-72.77,-9573.08,15,16.48,-3097.35,-115.25,3,-562.56,15.04,10176.56,1003.66,375.88,12.24,-414.4,648.33,3.05,1121.56,200.6,-127.11,114.4,-217.59,54.9,181.89
5709.66,844.13,-300.94,22.95,-23892.18,Europe,3680.45,1631.64,-42.42,High,18.93,-25743.34,-59.49,1322.98,-36.07,-5502.91,12,7.18,3250.26,-132.58,12,-740.97,20.05,5856.95,1982.8,271.24,13.46,-398.2,635.64,2.67,1204.3,301.2,-137.28,113.95,-73.5,65.64,1775.48
4007.82,707.78,-242.4,4.83,-18987.06,UK,911.83,1794.94,-45.72,Very low,22.59,-20534.88,-61.83,1915.5,-113.69,-5998.09,15,0.24,1255.56,-166.82,12,-1532.91,19.22,3504.51,1707.54,315.86,4.18,-330.98,524.82,5.01,970.38,254.92,-120.33,98.22,-253.35,55.08,-402.8
4331.22,893.89,-208.65,0.18,-22618.34,Europe,1915.63,2749.34,-47.38,Very low,20.26,-30937.76,-46.95,1986.42,3.66,-4450.07,9,13.34,23716.11,-174.24,9,-217.86,19.54,6480.32,312.32,321.7,6.48,-387.58,578.28,3.59,830.62,195.9,-177.96,66.32,-87.33,60.51,-767.5
3715.86,878.97,-225.59,0.81,-13232.26,Rest,764,519,-54.08,High,19.16,-33391.98,-37.26,735.34,-46.95,-6929.55,24,4.7,-11821.47,-184.84,12,-1250.34,17.72,7249.48,1540.72,378.48,8.44,-378.14,647.58,-0.43,-765.3,266.5,-253.77,58.78,-156.9,45.63,470.2
6515.19,570,-226.21,272.76,-10355.38,UK,1680.1,2186.06,-40.8,Very high,20.75,-31146.98,-102.75,1365.3,-50.65,-5038.27,21,5.64,7606.62,-133.2,9,392.88,18.33,4966.64,1792.34,382.22,8.78,-395.38,508.08,3.73,441.16,317,-126.27,80.92,-182.58,52.47,1617.22
4286.07,1140.19,-266.62,137.79,-12657.1,Europe,1378.61,1497.48,-44.04,Very low,19.64,-16599,-62.73,1225.38,-17.17,-6914.07,12,7.02,-8155.62,-185.9,6,420.69,19.89,6479.41,2313.78,268.22,8.84,-240.68,721.29,2.42,1558.56,212.34,-38.34,98.66,-189.42,50.28,428.41
4293.48,676.63,-245.1,2330.43,-23548.18,USA,2179.15,2193.8,-56.46,High,18.84,-14092.74,-12.87,-164.76,-74.73,-3366.1,3,7.88,27215.85,-164.72,12,-1343.49,16.73,1052.58,266.68,353.1,-8.14,-641.64,650.67,2.11,369.36,285.78,-82.74,83.03,-253.62,64.56,3834.97
2762.52,1079.68,-276.37,64.17,-17905.5,UK,1779.91,2982.72,-56.44,High,18.72,-17763.72,-65.79,2240.06,-53.37,-10598.06,15,9.52,11852.73,-135.28,12,-2428.71,14.89,7307.5,1987.14,493.32,10.02,-308.34,549.3,0.77,-171.18,261.52,-103.29,124.4,-170.04,59.34,1834.44
5988.84,493.4,-176.74,90.69,-10543.42,Rest,669.42,1537.38,-47.32,Medium,18.57,-21721.26,-52.02,999.88,-109.17,-10409.2,6,7.22,20250.39,-126.88,21,-947.4,16.71,5139.63,1562.38,401.48,4.04,-291.64,643.14,3.93,177.86,240.84,-163.89,118.94,-189.39,58.59,1214.58
5587.23,1490.51,-209.16,2.82,-11270.58,UK,2159.32,2163.04,-48.18,Very low,25.01,-27221.54,-38.67,2263.28,-113.25,-6043.8,6,0.4,740.76,-145.47,12,-1355.34,17.59,2822.11,1173.88,486.48,10.08,-407.12,648.42,-2.54,1272.32,186.06,-139.53,79.58,-223.05,52.32,-447.31
3492.57,639.03,-208,147.51,-10255.62,Rest,1998.22,1550.38,-70.76,High,19.49,-20440.06,-65.97,1354.7,-87.37,-7492.37,9,4.92,2419.41,-147.68,9,90.78,13.94,5448.21,2391.26,424.88,7.88,-208.6,543.99,8.52,314.76,158.8,-153.18,89.61,-173.94,54.48,1493.22
4500.12,938.4,-252.12,0.24,-13863.32,Europe,2375.04,1438.94,-51.3,Medium,21.31,-27104.32,-53.25,586.08,122.54,-5507.55,12,2.24,1404.21,-137.37,18,1222.14,16.96,8913.29,2218.8,429.06,6.62,-388.26,573.54,1.99,784.88,346.56,-114.36,130.56,-214.08,45.96,-962.78
5119.95,663.11,-255.36,2.55,-18495.56,Rest,1959.32,2038.6,-41.5,Very high,28.52,-34080.36,-54.15,960.48,-91.55,-9897.44,6,1.06,-14309.34,-147.88,3,-97.14,8.68,13340.01,1887.78,495.92,8.46,-343.36,560.67,-6.22,-588.68,212.2,118.71,136.35,-141.78,53.52,337.46
3873.69,598.88,-286.22,12.24,-24782.84,Rest,1300.6,1748.8,-44.98,High,19.41,-20860.28,-60.63,2675.02,-44.49,1816.45,6,9.06,5765.13,-173.17,12,-746.22,16.32,5014.94,1976.76,338.56,20.02,-337.32,527.64,5.03,637.48,251.14,-240.06,77.04,-304.26,38.22,1063.23
6646.95,206.68,-140.7,0.66,-17468.74,Rest,2536.1,1415.88,-37.32,Very low,21.74,-31874.12,-71.28,2022.82,18.22,-7629.76,12,22.88,-19691.37,-216.3,9,-2028.3,26.86,6473.42,1340.38,429.34,7.96,-390.84,592.59,7.31,196.6,230.06,-184.62,55.65,-130.83,55.2,-3.4
3685.89,1404.35,-230.73,4.71,-12843.32,Europe,1768.32,2571.08,-38.88,Very low,19.2,-18091.38,-48.69,1315.9,-78.98,-7258.78,9,23.72,-1081.32,-133.29,9,1685.85,17.23,6021.59,1769,493.36,15.16,-430.38,547.8,4.44,-111.36,317.68,-243.06,46.73,-309.66,50.64,2042.21
4891.08,816.11,-258.93,4.17,-22171.7,UK,2666.67,2034.76,-52.48,Very low,19.67,-25759.2,-61.17,1172.28,-106.15,-9079.08,15,8.36,27714.36,-126.6,6,-1201.08,21.72,7574.38,2499.18,468.5,14.9,-488.22,520.47,6.7,-248.52,258.3,-104.13,79.94,-343.11,76.68,786.39
2982.99,414.84,-117.77,0.09,-15914.16,USA,1510.67,1601.14,-48.9,Very high,20.55,-17959.62,-70.62,1558.08,-245.58,-5368.74,3,10.24,7411.44,-178.02,21,-1721.64,19.52,3565.73,1235.18,508.52,12.76,-371.06,690.75,-0.28,433.8,210.84,-98.22,49.03,-95.31,43.92,2274.28
3947.85,1584.27,-270.49,7.2,-9390.74,Europe,1970.59,1738.76,-52.5,Very high,26.18,-13915.64,-73.89,2078.68,-64.14,-9376.11,15,5.18,18292.02,-138.61,9,-753.81,15.03,5111.2,728.08,278.68,5.56,-339.5,598.17,2.94,970.4,170.7,-191.19,115.82,-46.26,52.95,-621.24
4665.81,816.41,-243.21,5.13,-21092.86,UK,2728.56,2456.14,-44.3,Very low,25.11,-21594.62,-50.67,973.76,-73.29,-8527.61,21,7.98,-1227.87,-115.81,18,135.06,19.44,1749.74,2109.06,359.42,-0.74,-557.24,425.07,0.72,341.14,280.84,-183.93,106.2,-157.44,53.46,-880.68
5905.98,429.6,-213.73,1.11,-18753.92,Europe,1726.01,2293.12,-50.86,High,19.86,-25300.88,-51.36,383.12,-56.5,-9771.47,3,11.48,20826.6,-168.21,3,726.39,18.61,9795.02,2640.94,543.52,3.38,-391.96,543.18,2.07,-132.28,250.56,-96.57,95.73,-188.88,50.46,2788.97
4487.7,853.69,-221.2,8.46,-15262.52,UK,2227.54,1406.84,-54.26,Very low,34.08,-21483.88,-63.18,1844.98,-6.09,-6157.95,12,3.6,-388.47,-149.56,15,-234.33,20.63,1530.17,1583.76,358.04,5.26,-384.9,474.87,6.11,1169.08,215.72,-96.99,82.33,-226.23,56.16,-2281.95
1719.42,1197.45,-236.58,82.38,-13007.08,Europe,2004.19,1169.74,-37.84,Very low,21.86,-18765.94,-32.22,2275.52,-183.81,-3016.68,6,0.36,24221.76,-157.62,12,-382.8,25.43,4923.62,1646.58,232.34,-5.6,-151.74,587.94,2.07,1111.76,154.48,-84.51,107.96,-215.7,55.98,718.04
4292.97,862.84,-239.72,556.56,-26801.58,Europe,1651.55,1458.62,-53.64,Very high,20.59,-15320.74,-42.57,1263.02,36.73,-7786.59,3,4.2,13273.05,-97.44,3,-2282.28,15.38,2149.7,766.78,299.12,7.72,-480.26,547.05,-1.77,1023.4,121.42,-222.15,61.12,-149.73,57.39,2983.28
4737.6,462.63,-243.53,148.23,-24289.62,UK,2054.89,1657.7,-58.6,Low,20.28,-24651.46,-65.73,1182.68,-49.59,-7500.86,9,22.56,10760.43,-167.74,18,125.64,20.76,5801.39,839.86,533.14,22.16,-389.3,812.07,5.56,-506.56,268.7,-275.01,40.36,-188.46,63.36,1794.8
4701.33,734.39,-214.93,0.09,-16505.76,Rest,2348.98,2421.9,-33.18,High,24.15,-19627.88,-68.64,1475.48,-136.04,-3237.84,12,3.12,2615.07,-86.53,15,503.85,16.44,556.85,1883.2,399.6,9.24,-595.34,404.94,4.77,1302.1,165.44,-109.44,5.6,-350.22,51.27,-52.89
4753.47,952.95,-277.34,15.78,-16370.36,Europe,2321.14,2358.14,-50.34,Low,19.24,-24698.32,-59.79,1569.34,-54.22,-1822.52,24,3.76,-303.54,-187.6,3,347.25,18.14,5672.38,1300.04,389.72,6.9,-236.46,629.43,-0.1,651.16,151.76,-245.97,35.15,-209.04,21.9,302.9
4006.77,1000.83,-299.95,0.15,-8940.54,UK,1593.75,1427.74,-44.08,High,21.9,-28636.18,-62.13,2165.8,-44.98,-4272.28,9,13.74,8077.26,-206.01,12,-586.89,17.09,9973.78,3151.02,400.68,5.48,-432.72,477.12,1.71,834.88,243.92,-172.05,60.17,-246.39,42.39,-78.31
4949.88,1184.51,-204.35,0.33,-7804.26,USA,1794.98,1815.58,-56.1,Very low,19.25,-20801.52,-64.08,1743.58,-90.68,-2674.9,12,6.96,23974.08,-126.19,9,-386.82,18.22,7469.08,1016.98,365.68,11.56,-342.16,466.41,6.76,1870.48,253.94,-151.74,51.14,-68.97,58.35,-143.65
5364.84,716.88,-321.65,9.27,-7169.52,USA,2022.03,2226.44,-39.42,Low,22.28,-30027,-58.14,1290.28,-43.9,-11501.04,15,11.12,10717.95,-152.61,6,-437.49,18.71,2945.42,1856.76,443.22,1.24,-508.66,400.65,1.01,451.76,277.88,-51.42,98.17,-205.35,63.75,749.52
4897.56,1404.33,-245.57,1.8,-6775.56,Europe,1524.3,2130.52,-63.4,Very low,19.06,-26038.44,-60.15,-94.68,-65.1,543.71,24,1.76,5395.26,-132.44,21,-539.46,19.46,1986.08,1254.38,327.64,12.64,-304.32,520.83,1.95,536.52,239.12,-144.15,81.96,-239.85,78.06,-1072.23
1138.47,945.38,-251.38,0.21,-25646.28,Europe,2102.84,2737.76,-67.9,High,20.73,-22586.52,-30.51,1433.46,1.47,-7264.74,18,13.28,6168.18,-139.85,6,-538.74,15.09,5251.16,1946.18,443.02,18.98,-344.22,572.52,-1.65,435,272.18,-12.69,97.36,-242.28,55.98,158.71
3673.47,1345.13,-334.31,12.57,-21293.74,UK,2254.65,1541.26,-44.54,Medium,18.14,-14886.66,-57.18,2244.42,-50.3,-8419.28,21,2.68,2543.4,-164.18,6,-612.6,18.1,10579.64,1409.24,495.66,18.58,-487.3,561.66,5.82,849.24,290.48,30.48,111.88,-207.63,48.78,447.97
4742.4,1079.68,-187.96,626.52,-17567.78,Europe,2069.19,2123.06,-51.08,Medium,20.71,-17938.28,-76.35,1429.96,-36.88,-13411.69,15,2.86,15484.05,-126.72,9,1034.73,19.41,2017.1,1903.56,404.18,1.66,-400.2,603.33,2.61,1471.28,228.14,-138.75,182.04,-241.77,50.7,1950.78
4430.67,672.57,-215.7,65.01,-12963.64,UK,1681.44,1636.82,-44.3,Low,23.41,-25347.5,-70.26,1879.76,-102.81,-10376.56,18,14.88,-1537.47,-136.28,15,658.89,13.51,3920.61,1135.34,272.74,12.92,-397.34,484.35,7.19,-1383.16,271.24,70.89,82.85,-149.07,43.83,1373.65
4671.51,1066.11,-173.78,93.06,-8406.26,Europe,2370.51,1145.08,-40.64,Very low,19.03,-23292.9,-58.74,513.2,-2.94,-7091.67,3,2.1,-3308.97,-171.05,15,822.96,21.34,3476.28,1694.04,371.66,5.82,-297.26,759.12,2.95,1276.56,168.62,-146.52,100.9,-214.74,54.75,2163.2
4071.69,440.65,-258.94,2.28,-15926.5,USA,2283.87,2077.6,-63.46,Very high,20.83,-20327.86,-65.43,1333.52,-52.22,-5530.83,9,15.36,-8566.71,-144.74,9,-231.96,17.58,4444.19,931.44,379.62,7.04,-392.46,583.44,-1.65,590.76,212.32,-91.29,63.58,-128.82,53.28,3118.55
4252.77,337.65,-241.92,0,-32315.42,Rest,1654.34,2899.6,-54.56,Very high,19.71,-29954.22,-67.8,2216.02,-74.47,-8171.42,12,3.42,-3581.79,-189.17,12,30.21,17.02,4622.91,1199.84,402.64,18.5,-439.24,569.1,2.34,1496.92,225.1,-200.82,49.8,-187.29,57.96,-25.82
3811.17,398.85,-239.68,0.3,-14176.42,Rest,2652.27,1842.18,-39.52,High,19.98,-14133.3,-43.86,2839.58,-19.3,-4173.78,6,7.72,10836.39,-112.61,9,2.79,15.15,4378.57,1364.58,388.98,14.68,-239.8,404.55,-4.67,-421.16,307.02,-138,73.85,-343.98,60.42,1250.2
3873.75,948.55,-245.69,7.47,-20546.98,UK,1702.05,914.52,-48.22,Medium,18.53,-17391.64,-40.41,398.6,-41.06,-6003.04,9,3.14,8473.26,-66.46,9,451.5,14.64,-1556.76,728.06,403.08,5.52,-314.74,639.81,3.28,936.92,305.94,-211.05,118.2,-280.17,44.91,2010.81
1254.45,1183.69,-255.76,25.62,-13324.8,UK,1990.37,2575.2,-44.58,High,21.92,-17224.4,-67.95,1441.28,-61.97,-8121.52,15,1.76,408,-210.97,27,-15.48,26.09,7157.37,180.84,381.58,8.34,-303.02,552.12,-3.07,-766.62,153.74,-265.8,83.49,-180.6,41.82,1187.95
3610.8,870.15,-153.4,38.1,-6508.3,UK,2577.09,1791.9,-65.76,Medium,27.54,-21455.08,-56.7,1456.86,3.37,-10975.27,21,4.56,5214.69,-198.32,12,-1020.51,20.44,5720.23,1423.64,366.04,5.82,-381.84,535.08,2.7,373.34,231.34,-133.17,146.48,-190.05,48.39,-692.14
4561.59,1127.63,-205.82,6.48,-14112.64,USA,1724.87,2875.82,-46.24,Very high,22.12,-35481.96,-59.13,1217.66,-28.4,-11918.02,18,8.1,-5097.24,-83.89,15,-1589.31,19.34,7148.75,2969.18,433.2,-14,-522.24,818.7,-1.64,68.38,250.3,-291.99,48.98,-194.64,60.36,933.02
2506.89,504,-221.3,1.29,-20328.38,Rest,1987.75,1705.74,-54.66,Very high,18.13,-22260.9,-58.65,1035.96,-126.75,-6848.84,15,5.4,9252.72,-151,15,231.42,14.28,45.72,956.08,296.42,9.88,-388.42,747.15,1.29,530.12,209.32,-96.72,84.25,-19.95,70.8,1040.54
4021.05,847.3,-212.47,2.19,-17313.92,Rest,2150.26,1992.24,-52.18,Low,20.1,-19113.9,-64.92,1225.24,-52.12,-5574.14,9,5.04,2863.83,-254.19,15,-209.31,20.93,8028.9,1889.64,498.78,9.1,-370.44,429.75,-1.43,923.7,244.56,-30.54,67.83,-266.97,-1.08,131.39
2844.06,569.51,-242.75,359.4,-11098.06,USA,1404.39,2205.04,-49.06,Very low,18.43,-26456.72,-65.07,1301.2,-46.44,-6054.67,12,1.12,3866.4,-120.5,6,-750.87,17.91,1858.91,1911.22,377.62,14.18,-308.36,644.34,0.17,1020.66,192.84,-34.02,62.66,-214.32,51.54,3269.37
3533.7,1146.32,-161.44,14.19,-22415.9,Europe,1926.59,2348.5,-53.56,Very low,18.77,-17677.2,-83.46,1203.7,-85.37,-4385.46,12,2.76,5058.75,-161.68,12,-913.89,21.6,1789.6,812.18,401.14,8.16,-185.24,788.04,0.24,-213.18,276.14,-179.58,44.53,-301.41,35.55,2447.28
4579.65,694.7,-208.81,0.03,-14647.12,UK,1203.38,2555.68,-41.46,High,18.03,-23288.7,-61.5,1856.82,-112.55,-9833.34,9,13.84,9278.1,-143.93,3,-283.41,18.41,2053.34,2859.12,353.96,11.68,-305.08,611.61,0.4,1664.94,62.28,-297.09,25.06,-199.29,37.62,811.93
4503.93,943.22,-241.85,3.69,-970.36,Europe,2937.36,2241.5,-50.48,High,20.4,-33214.16,-63.69,2484.72,-43.27,-3146.59,9,15.42,2475.39,-148.61,15,-1405.29,20.59,8035.07,1791.78,258.14,13.68,-340.16,689.94,2.27,281.26,287.24,-65.04,98.56,-292.29,52.89,1548.4
3448.02,649.48,-268.37,0.27,-17529.7,UK,1635.91,2024.22,-56.96,Medium,17.31,-22053.78,-93.27,1124.36,-73.95,-6912.87,9,2.2,444.93,-74,24,102.69,18.34,1809.61,2204.44,396.62,-3.6,-201.86,606.93,3.67,1123.64,85.78,-171.45,75.35,-87.63,49.74,778.31
4384.98,1225.23,-182.44,0.09,-16899.82,Europe,901.66,1157.82,-49.82,Very high,18.76,-10816.7,-50.79,1455.8,-82.64,-4044.14,6,6.12,-18078.75,-122.31,9,142.23,20.54,-304.55,2065.76,349.72,-15.86,-374.94,616.68,-0.41,849.56,199.52,-61.92,92.42,-19.65,38.43,2658.13
5006.85,914.93,-267.02,0.09,-6275.48,USA,2185.83,2332.44,-47.54,Very low,22.58,-19472.32,-60.9,1126.6,-38.36,-4741.14,9,5,11661,-142.37,18,-397.41,17.56,7515.25,664.16,285.12,12.52,-331.86,609.63,6.09,59.16,187.26,-114.69,94.04,-166.02,52.77,-121.04
4220.43,271.02,-242.79,0.75,-18227.92,Europe,1832.92,2743.98,-52.44,Very low,22.81,-8438.04,-65.82,1584.26,17.06,-2796.29,18,12.58,22071.93,-132.97,12,272.49,20.83,5333.26,1044.1,356.6,1,-406.56,577.05,1.07,496.32,158.14,-41.13,141.19,-128.94,52.65,-1312.55
3242.85,781.44,-188.62,27.24,-15301.08,Rest,2417.75,2159.44,-38.06,Medium,20.61,-20420.78,-63.12,1106.68,-54.06,-6722.33,9,10.52,-17805.57,-145.32,15,-1185.45,15.71,2627.53,1773.8,367.98,8.42,-237.1,603.36,4.24,1403.52,151.54,-126.81,86.23,-187.92,49.23,391.13
5583.12,1112.83,-231.08,0.12,-9683.74,Rest,2069.73,2581.86,-44.68,Medium,20.13,-18507.52,-62.16,1931.08,-10.8,-2767.03,18,16.18,3168.06,-174.85,18,-1055.19,13.73,3982.73,1254.7,446.28,11.46,-278.76,885.93,-1.32,319.04,330.74,-162.36,77.63,-316.83,53.43,5.32
4144.95,427.06,-224.35,51.42,-16743.46,Europe,-78.38,2231.36,-41.54,Very high,19.93,-27812.56,-55.11,966.58,-44.26,-8235.48,9,1.14,-147.66,-124.86,21,-703.68,23.58,3727.96,1522.26,405.42,4.14,-369.92,519.39,2.66,2153.94,202.24,-69.6,107.32,-223.14,45.69,1099.91
4004.28,825.09,-254.66,246.3,-19367.26,UK,2054.57,1844.6,-41.5,High,19.3,-21918.7,-62.55,1398.34,-84.21,-7736.54,9,5.4,9291.66,-141.63,18,-804.39,16.01,6676.53,1675.18,236.9,0.46,-314.02,837.09,2.1,1638.04,210.7,-161.61,113.74,-332.79,57.9,1129.74
5432.28,1106.29,-368.83,1.44,-16614.28,USA,1792.28,1505,-48.18,Low,19.91,-19457.84,-56.04,1509.46,-91.27,-6698.56,15,2.34,-5260.89,-176.51,27,-1763.58,22.45,5808.76,1199.28,375.9,7.82,-385.18,569.82,8.54,879.18,256.22,-123.36,90.84,-65.1,42.84,-122.22
3296.43,483.49,-215.23,61.89,-25294.72,Rest,2454.39,2168.14,-35.96,Low,17.75,-23618.44,-60.75,1500.54,-18.69,-8297.05,12,4.8,23948.22,-162.65,6,-622.5,13.09,4496.93,1030.2,408.34,9.66,-442.88,628.86,-2.67,1497.88,244.46,-279.3,43.73,-404.94,58.5,609.09
4156.89,1120.14,-242.17,0.84,-16654.18,Rest,1960.88,714.82,-41.4,High,18.78,-22052.3,-64.26,879.9,-102.34,-7558.26,9,16.1,20586.54,-194.28,6,-667.53,18.96,3601.28,2231.52,399.48,12.14,-291.72,257.49,-1.86,371,267.72,-158.55,104.31,-241.5,37.74,1021.35
4232.49,1066,-177.6,0.3,-5383,USA,2410.03,2050.54,-46.06,Very high,18.48,-25339.54,-58.26,1927.04,-118.29,-7308.93,6,7.36,11000.22,-141.77,15,-2120.13,11.92,8573.14,2664.98,446.32,15.08,-372.76,515.04,2.54,604.14,259.48,-41.31,84.77,-177.63,62.4,2462.89
3978.15,837.34,-225.26,0.03,-9595.36,Rest,2138.62,1263.8,-41.16,High,19.08,-16956.76,-101.13,1247.52,33.72,-7839.8,12,4.7,20175.87,-103.43,15,-74.91,16.12,6745.47,263.46,350.32,26.34,-393.8,487.08,-3.05,537.64,138.08,-86.22,160.46,-214.59,50.28,203.95
4554.87,787.48,-361.44,59.97,-27124.38,Europe,2390.01,1971.1,-51.58,High,19.42,-14467.32,-65.04,1458.3,-52.71,-5538.29,12,7.18,12091.56,-169.01,18,436.44,26.08,751.72,2068.64,429.44,15.66,-406.1,734.76,6.42,726.28,194.22,-155.28,64.34,-23.94,67.83,2611.54
3869.76,958.1,-371.63,189.03,-22501.96,Rest,2033.11,2527.62,-23.24,Very low,17.54,-32898.12,-57.72,985.82,-73.04,-5049.02,12,1.24,5600.28,-129.94,12,-1752.06,15.57,5661.34,1590.86,291.76,7.78,-411.8,371.49,2.34,614.68,169.76,-138.81,80.08,-399,53.88,733.05
5493.51,722.25,-226.02,0.06,-22952.6,USA,1863.05,2574.82,-49.66,Medium,18.94,-26260.82,-43.29,1776.32,-5.52,-3690.72,9,12.72,-1419.36,-210.54,24,-511.59,20.86,7898.63,2170.82,223.66,8.98,-707.02,580.83,0.37,221.52,191.08,-193.83,84.3,-244.32,75.75,154.99
4487.16,1358.1,-251.29,24.21,-23742.04,UK,2147.62,2758.8,-49.7,High,24.28,-20614.22,-62.04,1426.94,-43.74,-6578.42,12,7.82,11787.18,-140.51,9,425.31,12.41,4993.56,1139.72,377.54,10.36,-247.42,697.44,-4.07,224.58,281.38,-191.43,133.99,-159.06,56.1,1076.97
2450.55,141.37,-291.65,3.33,-5302.72,Europe,1695.35,2909.08,-47.46,Low,18.6,-21606.44,-66.51,500.96,-38.97,-11257.67,12,9,-8040.81,-103.39,12,1376.22,24.1,2722.85,1367.28,414.88,11.32,-369.54,594.72,-2.84,333.1,266.88,-80.67,68.27,-154.26,52.5,2115.6
4445.7,826.05,-316.97,3698.64,-1587.52,Rest,2047.18,1831.32,-51.8,High,19.33,-19250.38,-66.51,1514.38,-50.24,-3437.62,6,2.18,14056.89,-144.72,12,463.14,20.13,1127.88,2597.72,398.7,14.34,-388.48,495.33,3.41,816.88,261.84,-119.34,121.32,-381.51,51.96,2107.14
4351.02,628.9,-207.44,19.86,-5406,USA,1868.5,1971.1,-51.5,Low,21.88,-20314.34,-45.54,1507.32,-81.96,-11083.83,9,4.58,13793.22,-164.1,15,-820.17,16.11,4364.64,1400.5,341.18,16.66,-430.64,681.69,2.95,2062.84,213.66,-170.58,31.26,-247.29,75.75,-76.9
